source_repository,source_head,source_path,source_sha256,bytes,status,source_type,disposition,prime_target,wave,reason
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/reform/wave-completion-ledger.json,a30274d99c4ce3ad86e282fe405f9836bdd42112701ff6cf009731d4ee2fdb24,40916,,,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/codex/reform/wave-completion-ledger.json,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/releases/codex-reference-implementation-rc1.md,bc57ead8496e071af7dce4cf9143d290890969ec9d8b67ec88ba0e701796708a,2322,Pilot,Project,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/codex/releases/codex-reference-implementation-rc1.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/route-closeout-label-alignment.md,1157a2409e5047b2c88a31567160042474125959cecd33df65c9fad026b72219,2348,Active,Support,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/codex/route-closeout-label-alignment.md,ARCHIVE,"Superseded audit, preview, backlog, or closeout material remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/runtime-register-schema.md,f3e99c8b03f6d8b7ff3cecd1d280654b2da9009d6373872c16347239db33bfd4,2069,Active,Register,REMODEL,infrastructure/atlas-infrastructure-source.md,P5,Current infrastructure and runtime placement meaning is consolidated without private values.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/runtime-register-update-protocol.md,d116cf698ce23e959ed5f83e3df3eaf951e401da70f9de6a234b9e99f2dfcc5d,2485,Active,Protocol,REMODEL,infrastructure/atlas-infrastructure-source.md,P5,Current infrastructure and runtime placement meaning is consolidated without private values.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/runtime-register-vault-pointer.md,a4689c248f12ff812563a8b91f1047d894a9aec5033a23937e3eba65da4d6412,2779,Active,Register,EXCLUDE,,EXCLUDE,Private or protected-domain detail is not admitted to Prime clean source.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/shadesmar-tailscale-private-admin-runbook.md,4f1bbe00ef098caab924ac4305f75a5159c8267e03de1640c2520ab4eae9c228,3571,Draft,Runbook,EXCLUDE,,EXCLUDE,Private or protected-domain detail is not admitted to Prime clean source.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/soul/atlas-soul.md,2514c45479d62ecb2ba2dd1e51f996eca4a0cbc41f52d571849b759bbca0bdd1,4334,Active,Core Doctrine,REMODEL,operations/operation-registry.md,P2,Current operational meaning is consolidated into Prime's operation registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/source-file-metadata-standard.md,50fe1d5a4c7a1fad8e879aff4f5cf6c0be3510408abec5efdcb1613f7bbe0305,2999,Active,Support,REMODEL,governance/source-lifecycle.md,P1,Source lifecycle and routing meaning is consolidated into Prime governance.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/source-metadata-rollout-plan.md,c073f89dfe2990511bc14e3c74f0f9faac305bdad68833f51eb2e9674cbea39d,8215,Support,Support,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/codex/source-metadata-rollout-plan.md,ARCHIVE,"Superseded audit, preview, backlog, or closeout material remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/spark-catalog-routing-surface.md,0dd7fa2fe64f9e791a9310b473ec1e028fb1cd0a00449bdfdaa554c17e23a017,4256,Active,Support,REMODEL,operations/operation-registry.md,P2,Current operational meaning is consolidated into Prime's operation registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/sunrise-protocol.md,52c0ba5df20dc2c36a09652ec9a1b63056fd27a63d30feb706aff1175d254174,6301,Pilot,Protocol,REMODEL,governance/source-lifecycle.md,P1,Source lifecycle and routing meaning is consolidated into Prime governance.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/sunset-to-codex-intake-standard.md,3367bcf3075353bc43cc8dc59a06a9d96613ec9b27b11c8279241fb6e5c45d4c,6704,Proposed,Standard,REMODEL,governance/source-lifecycle.md,P1,Source lifecycle and routing meaning is consolidated into Prime governance.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/template-library-routing-surface.md,48492ce14e5c4dc7688498e420228ec06d91437a88acedbe42caac43b43bc6be,2374,Active,Support,REMODEL,governance/source-lifecycle.md,P1,Source lifecycle and routing meaning is consolidated into Prime governance.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/thread-engine-prime-transition-dossier.md,13fb1591db664af35f0cb0410bb92a5f0064ff20b0574c9d07222446c0303790,32770,Support,Support,REMODEL,operations/operation-registry.md,P2,Current operational meaning is consolidated into Prime's operation registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/thread-engine-spear-weave-contract.md,845f489f960201114a09b1070f49ba43dd2883fba0be2de7e5404624ee510e9e,3341,Active,Contract,REMODEL,operations/operation-registry.md,P2,Current operational meaning is consolidated into Prime's operation registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,codex/workboard-to-quest-board-transition.md,19b2d56e3602ad005d1e65047d461e06f49cc7337c7dd0b37e2a0f8af2089b53,2348,Active,Support,REMODEL,operations/operation-registry.md,P2,Current operational meaning is consolidated into Prime's operation registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,controlled-burn-protocol.md,f8a556ea45577d0bb2d590f60f84e9c806bcee0b951485d88fac7be8b4a5bb3b,14597,Active,Protocol,REMODEL,safety/atlas-safety-doctrine.md,P0,Safety doctrine is consolidated and Prime-native.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,emberline-previews/EMBERLINE-20260609-PROMETHEUS-FORGE-HERMES-REALIGNMENT-v1.1.md,653ff190ce1dbef8ad2b2feccfd889521741b5a796e6824a760e70d88cc2ba60,5445,Executed,Preview,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/emberline-previews/EMBERLINE-20260609-PROMETHEUS-FORGE-HERMES-REALIGNMENT-v1.1.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,emberline-previews/TINY-EMBERLINE-20260609-B50-DEFAULT-PLAN.md,83d70e96bb9ff677c2f0e6d34ead889f93137949616ba7c15317f8711be0d67a,2938,Executed,Preview,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/emberline-previews/TINY-EMBERLINE-20260609-B50-DEFAULT-PLAN.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,emberline-previews/TINY-EMBERLINE-20260609-B50-WORDING-CLEANUP.md,ce0f5c15ec7e3b82eb41378ffe8001d0866aa5d39b01cf5f0446c9824a0511e1,2121,Executed,Preview,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/emberline-previews/TINY-EMBERLINE-20260609-B50-WORDING-CLEANUP.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,emberline-previews/TINY-EMBERLINE-20260609-HELIOS-KAVITA-PLACEMENT.md,7a993ae65f576d1a813d937eeda308003eaae79fcdf25082551aeb2772660db7,2789,Executed,Preview,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/emberline-previews/TINY-EMBERLINE-20260609-HELIOS-KAVITA-PLACEMENT.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,emberline-sop.md,7bc8c09997d3b54663635c051d2030bbf24fb5b738ec692810f74ad93067a5ba,4495,Active,Protocol,REMODEL,knowledge/atlas-source-compendium.md,P4,Remaining active clean-source meaning is consolidated into the Prime compendium.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/atlas-duplicate-scope-report.md,b1cb5da44ccdfe835257b7f1bb0d2bd73fec2ff3bf77f4d8b21fec24f15261b2,356,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/atlas-file-inventory.md,a83fe602e40623f87dbe663dfdc101ede13a153fff1a60638da1de47764bc762,33838,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/atlas-metadata-inventory.md,45983e6750d6db1e838ce00a8b8388b1138da9974c9933b3efebce60f6987cf7,91162,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/atlas-orphan-report.md,ba27c4247a918f24edc1edb6da41f47a20e619b60e816543f28ca602adf85917,20521,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/atlas-routing-inventory.md,9e6e127be1d709a4597f07a7deadf7d049bcba17c8abb0714e41bbb0eba78edf,23600,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/r06/MANIFEST.json,1568be7d3535d9919a8568618ad296984c3c5318b3d8fca15fd68cc353069855,1489,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/r06/SHA256SUMS.txt,9cedba5a43bc0418d0fb35750bb4b49a1d6c004cd656addd14bfe9b261dc89c5,782,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/r06/atlas-boot-manifest.md,28b6f16ab234172371a61994e4580fb9edfce6ab45012ece351d1f4e450596a2,854,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/r06/atlas-health.md,9cc1cb6482f030d556aa51520a795978484d1f0f41397a04f18b187cecd8ea8d,865,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/r06/atlas-home.md,5cd6d003b24e84a8159aaa6609e9af4d0967edda608a78560262649eefeb9be3,709,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/r06/atlas-ontology-index.md,80fd5e2645c1f90bc219b25e9356b7599ec28ce14fe8c637248aa1903e407d47,3280,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/r06/context-pack-index.md,48d2d27107e474ea999162c8d1d2fc0d71138597a5fcaf813b7d7ffd185689fd,958,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/r06/quest-board.md,2b13fd8b24e9a0557f27b651ee34e7d055d1707e24e234f910c8979d595de846,917,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/r06/source-router-index.json,7014d9e9f3c34a3713bae1025693258077353482c9fc3822a1f17f6c1e43eba4,3076,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,generated/r06/wave-completion-ledger.md,4ed61d1ae206de3168c22d2dcd7c1bd7d223a66f297b939db338dc8c222d3070,6761,,,REGENERATE,generated/prime-index/,P6,Generated-only projection; rebuild from Prime source after source waves.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,github-drive-forge-backup-plan.md,0dcf0782452abd79199b0225184e91113e665bac7eda445af4505758ee6b9c6c,7240,Active,Runbook,REMODEL,recovery/phoenix-recovery.md,P5,Recovery meaning is consolidated into Prime-native Phoenix doctrine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,github-pr-workflow.md,08fa4e6a27181e6a8cddaf7ff70f791942cac3bf8fccdf8ca5e06f359f7957e0,12440,Active,Runbook,REMODEL,governance/source-lifecycle.md,P1,Source lifecycle meaning is consolidated into Prime governance.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,google-drive-private-reference-policy.md,34b62120cba2ecdc6178c6075b34c591ee89bbb07268fc686e46b9f0f884dbf7,13328,Active,Core Doctrine,REMODEL,knowledge/atlas-source-compendium.md,P4,Remaining active clean-source meaning is consolidated into the Prime compendium.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,harvest-protocol.md,e25e2888a57bc2579a1d9f8069b6c0c1bc7c72898b1a8b2b7343b78d34624284,13124,Active,Protocol,REMODEL,governance/source-lifecycle.md,P1,Source lifecycle meaning is consolidated into Prime governance.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,hermes-bridge-result-bus.md,dae29dc46518fa026a5b6397e2ee55528b6d54c6315bbf824d0ca9a5bdb3c9fe,10473,Active,Support,REMODEL,knowledge/atlas-source-compendium.md,P4,Remaining active clean-source meaning is consolidated into the Prime compendium.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,merge-wave-sop.md,1390a742d8b6b1e8cecbb6d882d8392d78c3371bc14d5d2167e49b64839a0380,1464,Retired,Retired,REMODEL,governance/source-lifecycle.md,P1,Source lifecycle meaning is consolidated into Prime governance.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,midas-hearthstone-monthly-pulse.md,a4325efce7d3e7ab8b778140bc21f6ef3aabd47ac403d7fb55987bbc7ee5082c,10023,Active,Workflow,REMODEL,knowledge/atlas-source-compendium.md,P4,Remaining active clean-source meaning is consolidated into the Prime compendium.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,nexus-github-drive-forge-workflow.md,1c51b996a1ee70abe7927ec53b6f4462ad57c71b49a856e623555be495f3a3c1,9858,Active,Runbook,REMODEL,knowledge/atlas-source-compendium.md,P4,Remaining active clean-source meaning is consolidated into the Prime compendium.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,nexus/gemini-analysis-index.md,ee4dedc7b51a599a983e4a3509074b0ed44528a60171242c599ce1d175e00a89,2474,Active,Index,REMODEL,operations/artemis-runtime-and-routing.md,P2,"Artemis, Hermes, and Nexus meaning is consolidated into one Prime-native operation source."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,nexus/gemini-review-governance.md,86320ecb2e0949e1bb41aff49a85daff2962b01a0ee18c045b6d86ceb4d85293,5739,Active,Governance,REMODEL,operations/artemis-runtime-and-routing.md,P2,"Artemis, Hermes, and Nexus meaning is consolidated into one Prime-native operation source."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,noctua.md,1d48897e3a11bd02a15d79956e3bef4a5c8ee1b4f7fbc1a777ba68ae421f9359,13160,Proposed,Core Doctrine,REMODEL,safety/atlas-safety-doctrine.md,P0,Safety doctrine is consolidated and Prime-native.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,open-reconciliation-dashboard.md,52ea0d67fc110182152b2f211cedeca10350e2b2f6e66cdb7ae1093074c15f8a,18050,Active,Support,REMODEL,knowledge/atlas-source-compendium.md,P4,Remaining active clean-source meaning is consolidated into the Prime compendium.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,operation-asclepius.md,fe176b0fd38a67323ce65fb438df8ed607708e0133157248c8d4c6eb39e8888c,10878,Active,Protocol,REMODEL,operations/operation-registry.md,P2,Operation source is consolidated into the Prime operation registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,operation-grand-rounds.md,136f39bc61dcee6e3e39361ab896ba654804b3a8596198b8c5aa258f68acb47f,2942,Active,Protocol,REMODEL,operations/operation-registry.md,P2,Operation source is consolidated into the Prime operation registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,operation-great-sage.md,b46ac2399b4ffc2139d69111168f182e283b16ce4400ce63e35a68866d4113d5,11363,Active,Protocol,REMODEL,operations/operation-registry.md,P2,Operation source is consolidated into the Prime operation registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,operation-pathfinder.md,ce25c95249fbf3ad2a23621ebc4a0f0bb35978318de4329fe80d249138ebca84,5659,Active,Support,REMODEL,operations/operation-registry.md,P2,Operation source is consolidated into the Prime operation registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,operation-relay.md,04631b6918e50cf403b99d922938541322731abf9cff1e4e992c11255a71e464,5120,Active,Runbook,REMODEL,operations/operation-registry.md,P2,Operation source is consolidated into the Prime operation registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,phoenix-burn-sop.md,6efda5d2353319a51ee60e1b0b6f225e239f8c0c70bc5b5e5b7148be84772fd2,11469,Active,Protocol,REMODEL,recovery/phoenix-recovery.md,P5,Recovery meaning is consolidated into Prime-native Phoenix doctrine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,phoenix-flare.md,e4258b81be7c0bfb38b36715c4e8333b460d625c6acc5efa77793bcf1a7bfe62,1980,Active,Core Doctrine,REMODEL,recovery/phoenix-recovery.md,P5,Recovery meaning is consolidated into Prime-native Phoenix doctrine.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,project-arcanum.md,b241f83e289c05fb2bdffb07d3e17929922899e088784364b1ef41741a9cf73c,6767,Active,Project,REMODEL,projects/project-registry.md,P2,Project source is consolidated into the twelve-project Prime registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,project-chiron.md,cfe59e70157d4225ef2c256d3d1b73dabb8488e40d1326175146f4ae59765bfb,71787,Active,Project,REMODEL,projects/project-registry.md,P2,Project source is consolidated into the twelve-project Prime registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,project-genesis.md,deaf63aa49f0a21de239d2e118e19e07a6255307eeb485542d4bf0b5989f8319,9883,Active,Project,REMODEL,projects/project-registry.md,P2,Project source is consolidated into the twelve-project Prime registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,project-midas.md,4c598e5f711d89e525849bb62287779c41dc567ac60837e60d5b9c21d48b3dea,11120,Active,Project,REMODEL,projects/project-registry.md,P2,Project source is consolidated into the twelve-project Prime registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,project-pegasus.md,2220732ccdbaba964becb18d7b847ddc4d22918b4331e9c9609456e49d2e780a,9559,Active,Project,REMODEL,projects/project-registry.md,P2,Project source is consolidated into the twelve-project Prime registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,project-raphael.md,31e15780a187261a48bb433fbe0ac93068ce8e06fc996aa1a5fec716a86c15d2,9241,Active,Project,REMODEL,projects/project-registry.md,P2,Project source is consolidated into the twelve-project Prime registry.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,prometheus-phase-1-readiness.md,9ec072c18fdc94d43245a3b88f5fd6b62b697f065a2e12ab58863457b94932c1,6003,Active,Runbook,REMODEL,knowledge/atlas-source-compendium.md,P4,Remaining active clean-source meaning is consolidated into the Prime compendium.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,prometheus-phase-1.md,e1cb8f923137e9a99617f025260da4d355b86d9b338458ec70f0650f7e981a26,6495,Active,Runbook,REMODEL,knowledge/atlas-source-compendium.md,P4,Remaining active clean-source meaning is consolidated into the Prime compendium.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,protocols/argus-router-protocol.md,3d36bc98859159a07d9c30d1b802db398afd74ca15500f90b6716aff3bbfcede,9253,Active,Protocol,REMODEL,operations/protocol-library.md,P1,Protocol meaning is consolidated into Prime's canonical operation library.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,protocols/spark-protocol.md,b0f71c084a9a1b3ec157543bd1cf550f55bbc4a0e6c87d2d64066a25d1fda63b,7244,Active,Protocol,REMODEL,operations/protocol-library.md,P1,Protocol meaning is consolidated into Prime's canonical operation library.
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,retired-superseded-index.md,4fde269267bc7ce8fc699fba362cfc96ed384c03895c264ca8127070cd992ce2,8897,Active,Register,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/retired-superseded-index.md,ARCHIVE,"Superseded audit, preview, backlog, or closeout material remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,session-harvests/2026-06-01-argus-protocol-operating-model.md,24ff7e47fa63d45b1e4789833909fa472ae3dd5537e6a885bafb6394390a04d7,6038,,,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/session-harvests/2026-06-01-argus-protocol-operating-model.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,session-harvests/2026-06-01-atlas-command-surface-task-stack-stabilization.md,5482aaa634014c35db14199d631ae50c9d79beae7f618ac49d0844c197e37129,8089,,,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/session-harvests/2026-06-01-atlas-command-surface-task-stack-stabilization.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,session-harvests/2026-06-01-atlas-memory-architecture-codex-alignment.md,5834f52691f41542b94a4a67c9183a1b62b2879868f0a5e470186377e375b020,5889,,,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/session-harvests/2026-06-01-atlas-memory-architecture-codex-alignment.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,session-harvests/2026-06-01-atlas-memory-governance-controlled-burn-and-app-harvest.md,a4bb5fcdd6df32dd2112ab7324bc72c3e46e4e019d050ad76cdb78a9c7b1fe63,7580,,,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/session-harvests/2026-06-01-atlas-memory-governance-controlled-burn-and-app-harvest.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,session-harvests/2026-06-01-atlas-source-library-and-prometheus-readiness.md,ed56cfdaff6ac9a365a14f6f28586eb700c862b10d9719ba4a233a0b536f4669,17330,,,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/session-harvests/2026-06-01-atlas-source-library-and-prometheus-readiness.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,session-harvests/2026-06-01-beacon-espcontrol-sunsetting.md,0211edb22d73057aaf2dc17eac7bffcf5cdbba2db40be77362e3fe22b4cd8b4b,8913,,,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/session-harvests/2026-06-01-beacon-espcontrol-sunsetting.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,session-harvests/2026-06-01-operation-relay-hdhomerun-coax.md,6471da72a5ce1a7a55e2571da8c531bb11a29189ee4b424be30b14515657c15b,6828,,,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/session-harvests/2026-06-01-operation-relay-hdhomerun-coax.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,session-harvests/2026-06-01-prometheus-operation-tempest-cooling.md,55c6ebe2918a57cb7ac76e5dc19fec2368035528c46776636c5854df1d82bfff,7999,,,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/session-harvests/2026-06-01-prometheus-operation-tempest-cooling.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,session-harvests/2026-06-01-vulcan-local-ai-tool-evaluation.md,d3ca6dcfd1a6b3f83c37960597f03c9aa6c167d25305730f30532b137c44959c,9229,,,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/session-harvests/2026-06-01-vulcan-local-ai-tool-evaluation.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
Jktomy/atlas-codex,c892dc05ea56db0134a0e865f56d491f9c02ff85,session-harvests/2026-06-01-vulcan-model-router-vllm.md,b66b6d5741eeea118b6e9f6c935aa24083410f0fb8da555eaf7639fabe4f8686,3867,,,ARCHIVE,predecessor://Jktomy/atlas-codex@c892dc05ea56db0134a0e865f56d491f9c02ff85/session-harvests/2026-06-01-vulcan-model-router-vllm.md,ARCHIVE,"Historical, preview, closeout, harvest, or predecessor-only evidence remains in the frozen predecessor."
